cod_nat_tim;lib_tim;cod_commune;lib_commune;lib_bassin_risques;lib_commentaire;dat_programtim_deb;dat_programtim_fin;dat_etu_tim_deb;dat_etu_tim_fin;dat_transmission_tim;dat_integration_plu;dat_reception_min;dat_maj
88DDT20120097;TIM;88248;Isches;"";"";;;;;2011-09-12 00:00:00;;;2012-02-09 00:00:00
89PREF20050213;DCS - Sainte-Vertu;89371;Sainte-Vertu;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050212;DCS - Sainte-Pallaye;89363;Sainte-Pallaye;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050211;DCS - Saint-Maurice-Thizouaille;89361;Saint-Maurice-Thizouaille;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-06-24 00:00:00;1997-06-24 00:00:00;;;1997-06-24 00:00:00;;;2011-05-19 00:00:00
89PREF20050210;DCS - Saint-Maurice-le-Vieil;89360;Saint-Maurice-le-Vieil;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-06-24 00:00:00;1997-06-24 00:00:00;;;1997-06-24 00:00:00;;;2011-05-19 00:00:00
89PREF20050209;DCS - Sainte-Magnance;89351;Sainte-Magnance;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050208;DCS - Saint-Bris-le-Vineux;89337;Saint-Bris-le-Vineux;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050207;DCS - Rouvray;89328;Rouvray;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050206;DCS - Prégilbert;89314;Prégilbert;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050205;DCS - Pont-sur-Vanne;89308;Pont-sur-Vanne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-09 00:00:00;1997-10-09 00:00:00;;;1997-10-09 00:00:00;;;2011-05-19 00:00:00
89PREF20050204;DCS - Pontigny;89307;Pontigny;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050203;DCS - Poilly-sur-Serein;89303;Poilly-sur-Serein;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050202;DCS - Paroy-sur-Tholon;89289;Paroy-sur-Tholon;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-06-24 00:00:00;1997-06-24 00:00:00;;;1997-06-24 00:00:00;;;2011-05-19 00:00:00
89PREF20050201;DCS - Noyers;89279;Noyers;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050200;DCS - Montréal;89267;Montréal;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050199;DCS - Molinons;89261;Molinons;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-09 00:00:00;1997-10-09 00:00:00;;;1997-10-09 00:00:00;;;2011-05-19 00:00:00
89PREF20050198;DCS - Môlay;89259;Môlay;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050197;DCS - Merry-sur-Yonne;89253;Merry-sur-Yonne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-27 00:00:00;1997-11-27 00:00:00;;;1997-11-27 00:00:00;;;2011-05-19 00:00:00
89PREF20050196;DCS - Massangis;89246;Massangis;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050195;DCS - Maligny;89242;Maligny;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050194;DCS - Malay-le-Petit;89240;Malay-le-Petit;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-09 00:00:00;1997-10-09 00:00:00;;;1997-10-09 00:00:00;;;2011-05-19 00:00:00
89PREF20050193;DCS - Malay-le-Grand;89239;Malay-le-Grand;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-09 00:00:00;1997-10-09 00:00:00;;;1997-10-09 00:00:00;;;2011-05-19 00:00:00
89PREF20050192;DCS - Mailly-le-Château;89238;Mailly-le-Château;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050191;DCS - Mailly-la-Ville;89237;Mailly-la-Ville;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050190;DCS - Maillot;89236;Maillot;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-09 00:00:00;1997-10-09 00:00:00;;;1997-10-09 00:00:00;;;2011-05-19 00:00:00
89PREF20050189;DCS - Lucy-sur-Yonne;89234;Lucy-sur-Yonne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-27 00:00:00;1997-11-27 00:00:00;;;1997-11-27 00:00:00;;;2011-05-19 00:00:00
89PREF20050188;DCS - Ligny-le-Châtel;89227;Ligny-le-Châtel;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050187;DCS - Lichères-sur-Yonne;89225;Lichères-sur-Yonne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050186;DCS - L'Isle-sur-Serein;89204;L'Isle-sur-Serein;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050185;DCS - Irancy;89202;Irancy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050184;DCS - Guillon;89197;Guillon;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050183;DCS - Grimault;89194;Grimault;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050182;DCS - Foissy-sur-Vanne;89171;Foissy-sur-Vanne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-09 00:00:00;1997-10-09 00:00:00;;;1997-10-09 00:00:00;;;2011-05-19 00:00:00
89PREF20050181;DCS - Flacy;89165;Flacy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-31 00:00:00;1997-10-31 00:00:00;;;1997-10-31 00:00:00;;;2011-05-19 00:00:00
89PREF20050180;DCS - Escolives-Sainte-Camille;89155;Escolives-Sainte-Camille;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050179;DCS - Egleny;89150;Égleny;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-04 00:00:00;1997-07-04 00:00:00;;;1997-07-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050178;DCS - Domecy-sur-Cure;89145;Domecy-sur-Cure;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-01-14 00:00:00;1997-01-14 00:00:00;;;1997-01-14 00:00:00;;;2011-05-19 00:00:00
89PREF20050177;DCS - Dissangis;89141;Dissangis;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050176;DCS - Crain;89129;Crain;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-27 00:00:00;1997-11-27 00:00:00;;;1997-11-27 00:00:00;;;2011-05-19 00:00:00
89PREF20050175;DCS - Coulanges-sur-Yonne;89119;Coulanges-sur-Yonne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050174;DCS - Cisery;89109;Cisery;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050173;DCS - Chigy;89107;Chigy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-09 00:00:00;1997-10-09 00:00:00;;;1997-10-09 00:00:00;;;2011-05-19 00:00:00
89PREF20050172;DCS - Chichée;89104;Chichée;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050171;DCS - Chemilly-sur-Serein;89095;Chemilly-sur-Serein;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050170;DCS - Châtel-Censoir;89091;Châtel-Censoir;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050169;DCS - Chassy;89088;Chassy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-06-24 00:00:00;1997-06-24 00:00:00;;;1997-06-24 00:00:00;;;2011-05-19 00:00:00
89PREF20050168;DCS - La Chapelle-Vaupelteigne;89081;La Chapelle-Vaupelteigne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050167;DCS - Chamvres;89079;Chamvres;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-04 00:00:00;1997-07-04 00:00:00;;;1997-07-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050166;DCS - Champvallon;89078;Champvallon;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-06-24 00:00:00;1997-06-24 00:00:00;;;1997-06-24 00:00:00;;;2011-05-19 00:00:00
89PREF20050165;DCS - Champs-sur-Yonne;89077;Champs-sur-Yonne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050164;DCS - Chablis;89068;Chablis;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050163;DCS - Blacy;89043;Blacy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050162;DCS - Beauvoir;89033;Beauvoir;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-04 00:00:00;1997-07-04 00:00:00;;;1997-07-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050161;DCS - Bazarnes;89030;Bazarnes;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-27 00:00:00;1997-11-27 00:00:00;;;1997-11-27 00:00:00;;;2011-05-19 00:00:00
89PREF20050160;DCS - Bagneaux;89027;Bagneaux;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-09 00:00:00;1997-10-09 00:00:00;;;1997-10-09 00:00:00;;;2011-05-19 00:00:00
89PREF20050159;DCS - Augy;89023;Augy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-10-30 00:00:00;1997-10-30 00:00:00;;;1997-10-30 00:00:00;;;2011-05-19 00:00:00
89PREF20050158;DCS - Annay-sur-Serein;89010;Annay-sur-Serein;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050157;DCS - Angely;89008;Angely;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-11-03 00:00:00;1997-11-03 00:00:00;;;1997-11-03 00:00:00;;;2011-05-19 00:00:00
89PREF20050156;DCS - Aillant-sur-Tholon;89003;Aillant-sur-Tholon;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-04 00:00:00;1997-07-04 00:00:00;;;1997-07-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050155;DCS - Voutenay-sur-Cure;89485;Voutenay-sur-Cure;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050154;DCS - Villiers-Saint-Benoît;89472;Villiers-Saint-Benoît;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-18 00:00:00;1996-12-18 00:00:00;;;1996-12-18 00:00:00;;;2011-05-19 00:00:00
89PREF20050153;DCS - Vermenton;89441;Vermenton;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050152;DCS - Vault-de-Lugny;89433;Vault-de-Lugny;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050151;DCS - Tronchoy;89423;Tronchoy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-08-28 00:00:00;1996-08-28 00:00:00;;;1996-08-28 00:00:00;;;2011-05-19 00:00:00
89PREF20050150;DCS - Toucy;89419;Toucy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-18 00:00:00;1996-12-18 00:00:00;;;1996-12-18 00:00:00;;;2011-05-19 00:00:00
89PREF20050149;DCS - Sermizelles;89392;Sermizelles;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050148;DCS - Saint-Sauveur-en-Puisaye;89368;Saint-Sauveur-en-Puisaye;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-19 00:00:00;1996-12-19 00:00:00;;;1996-12-19 00:00:00;;;2011-05-19 00:00:00
89PREF20050147;DCS - Saint-Privé;89365;Saint-Privé;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-19 00:00:00;1996-12-19 00:00:00;;;1996-12-19 00:00:00;;;2011-05-19 00:00:00
89PREF20050146;DCS - Saint-Père;89364;Saint-Père;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050145;DCS - Saint-Moré;89362;Saint-Moré;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050144;DCS - Saint-Martin-sur-Ouanne;89358;Saint-Martin-sur-Ouanne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-23 00:00:00;1996-12-23 00:00:00;;;1996-12-23 00:00:00;;;2011-05-19 00:00:00
89PREF20050143;DCS - Saint-Martin-des-Champs;89352;Saint-Martin-des-Champs;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-19 00:00:00;1996-12-19 00:00:00;;;1996-12-19 00:00:00;;;2011-05-19 00:00:00
89PREF20050142;DCS - Saint-Fargeau;89344;Saint-Fargeau;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-23 00:00:00;1996-12-23 00:00:00;;;1996-12-23 00:00:00;;;2011-05-19 00:00:00
89PREF20050141;DCS - Saint-Denis-sur-Ouanne;89343;Saint-Denis-sur-Ouanne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-18 00:00:00;1996-12-18 00:00:00;;;1996-12-18 00:00:00;;;2011-05-19 00:00:00
89PREF20050140;DCS - Sainte-Colombe-sur-Loing;89340;Sainte-Colombe-sur-Loing;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-23 00:00:00;1996-12-23 00:00:00;;;1996-12-23 00:00:00;;;2011-05-19 00:00:00
89PREF20050139;DCS - Rogny-les-Sept-Ecluses;89324;Rogny-les-Sept-Écluses;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-19 00:00:00;1996-12-19 00:00:00;;;1996-12-19 00:00:00;;;2011-05-19 00:00:00
88DDT20120096;TIM;88238;Hennezel;"";"";;;;;2011-09-12 00:00:00;;;2012-02-09 00:00:00
88DDT20120095;TIM;88234;Harsault;"";"";;;;;2011-09-12 00:00:00;;;2012-02-09 00:00:00
89PREF20050138;DCS - Pontaubert;89306;Pontaubert;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050137;DCS - Pierre-Perthuis;89297;Pierre-Perthuis;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050136;DCS - Ouanne;89283;Ouanne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-18 00:00:00;1996-12-18 00:00:00;;;1996-12-18 00:00:00;;;2011-05-19 00:00:00
89PREF20050135;DCS - Moutiers-en-Puisaye;89273;Moutiers-en-Puisaye;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-23 00:00:00;1996-12-23 00:00:00;;;1996-12-23 00:00:00;;;2011-05-19 00:00:00
89PREF20050134;DCS - Moulins-sur-Ouanne;89272;Moulins-sur-Ouanne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-18 00:00:00;1996-12-18 00:00:00;;;1996-12-18 00:00:00;;;2011-05-19 00:00:00
89PREF20050133;DCS - Montillot;89266;Montillot;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050132;DCS - Malicorne;89241;Malicorne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-18 00:00:00;1996-12-18 00:00:00;;;1996-12-18 00:00:00;;;2011-05-19 00:00:00
89PREF20050131;DCS - Magny;89235;Magny;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050130;DCS - Lucy-sur-Cure;89233;Lucy-sur-Cure;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-04 00:00:00;1996-12-04 00:00:00;;;1996-12-04 00:00:00;;;2011-05-19 00:00:00
89PREF20050129;DCS - Leugny;89221;Leugny;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1996-12-18 00:00:00;1996-12-18 00:00:00;;;1996-12-18 00:00:00;;;2011-05-19 00:00:00
